23 147 5.01
147 23 5.01
23 740 2.04
740 23 2.04
23 553 5.21
553 23 5.21
23 221 5.51
221 23 5.51
23 417 0.53
417 23 0.53
23 2 6.29
2 23 6.29
23 353 7.57
353 23 7.57
23 430 2.74
430 23 2.74
23 545 3.87
545 23 3.87
23 324 5.35
324 23 5.35
24 680 0.25
680 24 0.25
24 420 2.29
420 24 2.29
25 437 7.25
437 25 7.25
25 174 2.46
174 25 2.46
25 444 7.64
444 25 7.64
25 459 0.66
459 25 0.66
25 310 2.71
310 25 2.71
25 793 0.02
793 25 0.02
25 847 7.99
847 25 7.99
26 867 3.8
867 26 3.8
26 790 0.6
790 26 0.6
26 878 5.32
878 26 5.32
26 315 4.57
315 26 4.57
26 841 6.03
841 26 6.03
26 286 6.19
286 26 6.19
26 745 6.38
745 26 6.38
26 407 0.09
407 26 0.09
27 168 7.53
168 27 7.53
27 467 6.52
467 27 6.52
27 335 1.84
335 27 1.84
27 477 1.44
477 27 1.44
27 355 7.28
355 27 7.28
27 22 3.37
22 27 3.37
27 864 2.92
864 27 2.92
27 150 0.12
150 27 0.12
28 111 2.47
111 28 2.47
28 720 3.55
720 28 3.55
28 240 3.6
240 28 3.6
28 708 1.12
708 28 1.12
28 395 3.96
395 28 3.96
28 872 4.92
872 28 4.92
28 579 3.72
579 28 3.72
29 761 1.53
761 29 1.53
29 401 5.17
401 29 5.17
29 327 5.19
327 29 5.19
29 438 7.19
438 29 7.19
30 102 6.1
102 30 6.1
30 39 6.51
39 30 6.51
30 762 6.59
762 30 6.59
30 871 2.54
871 30 2.54
30 994 6.78
994 30 6.78
30 969 2.57
969 30 2.57
30 82 3.62
82 30 3.62
30 483 0.32
483 30 0.32
31 653 3.11
653 31 3.11
31 280 2.01
280 31 2.01
31 734 0.12
734 31 0.12
31 774 6.63
774 31 6.63
31 888 4.74
888 31 4.74
31 111 6.28
111 31 6.28
31 106 4.58
106 31 4.58
32 49 7.27
49 32 7.27
32 122 1.1
122 32 1.1
32 160 5.93
160 32 5.93
32 813 1.04
813 32 1.04
32 446 3.58
446 32 3.58
32 180 4.7
180 32 4.7
32 954 2.85
954 32 2.85
32 195 7.59
195 32 7.59
32 306 5.39
306 32 5.39
33 440 5.64
440 33 5.64
34 845 0.9
845 34 0.9
34 907 6.12
907 34 6.12
34 124 7.72
124 34 7.72
34 63 4.37
63 34 4.37
34 651 2.83
651 34 2.83
34 726 0.64
726 34 0.64
34 437 5.7
437 34 5.7
35 19 1.78
19 35 1.78
35 968 4.88
968 35 4.88
35 884 0.29
884 35 0.29
35 729 0.71
729 35 0.71
35 988 6.35
988 35 6.35
35 112 6.07
112 35 6.07
35 176 2.96
176 35 2.96
35 179 4.8
179 35 4.8
35 257 4.96
257 35 4.96
36 725 2.94
725 36 2.94
36 744 4.73
744 36 4.73
36 712 0.13
712 36 0.13
36 948 0.94
948 36 0.94
36 677 1.65
677 36 1.65
36 18 7
18 36 7
36 482 5.59
482 36 5.59
36 658 7.08
658 36 7.08
37 559 4.9
559 37 4.9
37 256 0.47
256 37 0.47
38 94 6.33
94 38 6.33
38 254 7.29
254 38 7.29
38 255 4.93
255 38 4.93
38 288 7.41
288 38 7.41
38 55 0.71
55 38 0.71
38 605 5.89
605 38 5.89
38 140 0.71
140 38 0.71
39 856 6.24
856 39 6.24
39 144 4.83
144 39 4.83
39 451 3.92
451 39 3.92
39 545 1.77
545 39 1.77
39 152 0.07
152 39 0.07
39 759 5
759 39 5
39 47 4.94
47 39 4.94
40 337 1.54
337 40 1.54
41 477 3.46
477 41 3.46
41 811 0.62
811 41 0.62
41 335 0.19
335 41 0.19
41 659 7.63
659 41 7.63
41 124 7.66
124 41 7.66
41 509 5.12
509 41 5.12
41 426 0.16
426 41 0.16
42 538 3.22
538 42 3.22
42 555 2.14
555 42 2.14
42 61 0.52
61 42 0.52
42 891 4.5
891 42 4.5
42 702 4.12
702 42 4.12
43 587 3.9
587 43 3.9
43 795 3.49
795 43 3.49
43 480 5.25
480 43 5.25
44 45 2.24
45 44 2.24
44 520 4.2
520 44 4.2
44 394 2.59
394 44 2.59
44 723 5.14
723 44 5.14
44 463 1.76
463 44 1.76
44 107 7.67
107 44 7.67
44 631 3.21
631 44 3.21
44 218 7.63
218 44 7.63
44 13 2.64
13 44 2.64
44 845 7.9
845 44 7.9
45 494 4.69
494 45 4.69
45 15 1.42
15 45 1.42
45 409 3.01
409 45 3.01
45 484 0.67
484 45 0.67
45 947 1.95
947 45 1.95
45 406 0.14
406 45 0.14
45 37 4.88
37 45 4.88
45 608 3.51
608 45 3.51
46 276 0.21
276 46 0.21
46 725 2.19
725 46 2.19
46 220 6.4
220 46 6.4
46 235 7.82
235 46 7.82
46 996 3.35
996 46 3.35
46 481 3.03
481 46 3.03
46 780 5.5
780 46 5.5
46 187 5.65
187 46 5.65
46 576 1.53
576 46 1.53
46 184 4.56
184 46 4.56
47 142 0.58
142 47 0.58
47 867 2.77
867 47 2.77
47 87 1.69
87 47 1.69
47 674 0.52
674 47 0.52
48 719 7.23
719 48 7.23
48 676 6.56
676 48 6.56
49 310 4.69
310 49 4.69
49 315 7.19
315 49 7.19
49 323 0.23
323 49 0.23
49 348 0.89
348 49 0.89
50 775 7.3
775 50 7.3
50 545 2.99
545 50 2.99
50 849 2.4
849 50 2.4
50 736 4.83
736 50 4.83
50 231 3.02
231 50 3.02
50 224 3.3
224 50 3.3
50 886 0.52
886 50 0.52
50 201 7.71
201 50 7.71
50 876 7.46
876 50 7.46
51 350 3.24
350 51 3.24
51 478 2.07
478 51 2.07
51 375 5.06
375 51 5.06
52 819 6.24
819 52 6.24
52 607 2.12
607 52 2.12
52 602 4.95
602 52 4.95
52 586 3.71
586 52 3.71
52 746 3.57
746 52 3.57
52 9 6.1
9 52 6.1
53 772 3.13
772 53 3.13
53 438 3.16
438 53 3.16
53 755 2.94
755 53 2.94
53 162 1.21
162 53 1.21
53 982 7.97
982 53 7.97
53 589 1.61
589 53 1.61
53 543 6.57
543 53 6.57
54 780 4.3
780 54 4.3
54 370 2.76
370 54 2.76
55 187 5.58
187 55 5.58
55 551 7.3
551 55 7.3
55 121 7.21
121 55 7.21
55 698 5.28
698 55 5.28
55 226 2.91
226 55 2.91
55 435 7.25
435 55 7.25
55 481 4.66
481 55 4.66
55 194 1.09
194 55 1.09
55 326 6.91
326 55 6.91
56 120 3.96
120 56 3.96
56 660 1.07
660 56 1.07
56 211 0.89
211 56 0.89
57 692 6.84
692 57 6.84
57 78 7.35
78 57 7.35
57 213 2.61
213 57 2.61
57 409 3.48
409 57 3.48
57 915 1.82
915 57 1.82
57 849 6.76
849 57 6.76
57 921 6.03
921 57 6.03
57 393 1.51
393 57 1.51
57 53 2.58
53 57 2.58
57 616 2.48
616 57 2.48
58 741 2.01
741 58 2.01
58 819 1.36
819 58 1.36
58 384 3.49
384 58 3.49
58 146 6.97
146 58 6.97
58 61 7.79
61 58 7.79
58 910 6.08
910 58 6.08
58 183 4.11
183 58 4.11
58 576 5.14
576 58 5.14
59 170 1.82
170 59 1.82
59 868 5.5
868 59 5.5
59 609 7.51
609 59 7.51
60 628 7.81
628 60 7.81
60 379 4.17
379 60 4.17
60 506 6.63
506 60 6.63
60 920 5.76
920 60 5.76
60 716 5.86
716 60 5.86
60 162 4.21
162 60 4.21
60 114 3.5
114 60 3.5
60 636 4.84
636 60 4.84
60 504 1.34
504 60 1.34
60 466 0.38
466 60 0.38
61 862 1.99
862 61 1.99
61 241 6.16
241 61 6.16
62 577 4.99
577 62 4.99
62 207 0.72
207 62 0.72
62 99 3.88
99 62 3.88
62 54 4.5
54 62 4.5
62 586 6.16
586 62 6.16
62 491 6.53
491 62 6.53
62 484 5.09
484 62 5.09
62 365 7.27
365 62 7.27
62 579 0.26
579 62 0.26
63 834 7.72
834 63 7.72
63 764 3.72
764 63 3.72
63 323 3.44
323 63 3.44
63 422 6.84
422 63 6.84
63 829 3.87
829 63 3.87
63 415 1.03
415 63 1.03
63 259 0.08
259 63 0.08
64 748 6.43
748 64 6.43
64 804 1.6
804 64 1.6
64 883 4.4
883 64 4.4
64 69 3.64
69 64 3.64
64 833 6.36
833 64 6.36
64 508 1.8
508 64 1.8
64 931 0.65
931 64 0.65
64 112 3.04
112 64 3.04
64 879 4.07
879 64 4.07
64 138 4.16
138 64 4.16
65 309 2.33
309 65 2.33
65 466 3.94
466 65 3.94
66 930 6.49
930 66 6.49
66 632 2.18
632 66 2.18
66 474 7.04
474 66 7.04
66 2 7.12
2 66 7.12
66 637 4.95
637 66 4.95
66 897 0.59
897 66 0.59
66 790 0.39
790 66 0.39
66 703 4.77
703 66 4.77
67 937 7.13
937 67 7.13
67 745 5.31
745 67 5.31
67 27 3.8
27 67 3.8
67 660 5.5
660 67 5.5
67 134 4.06
134 67 4.06
68 696 3.36
696 68 3.36
68 889 6.25
889 68 6.25
68 89 2.22
89 68 2.22
68 757 5.64
757 68 5.64
68 211 2.68
211 68 2.68
68 148 1.33
148 68 1.33
68 245 6.64
245 68 6.64
68 273 1.96
273 68 1.96
68 285 7.46
285 68 7.46
69 655 5.71
655 69 5.71
69 352 0.59
352 69 0.59
69 241 6.84
241 69 6.84
69 682 0.58
682 69 0.58
69 439 5.23
439 69 5.23
69 2 0.43
2 69 0.43
69 502 1.76
502 69 1.76
69 748 0.4
748 69 0.4
70 888 4.73
888 70 4.73
70 436 6.1
436 70 6.1
70 443 3.81
443 70 3.81
70 147 3.4
147 70 3.4
70 740 2.76
740 70 2.76
70 422 2.34
422 70 2.34
70 213 0.09
213 70 0.09
70 215 0.52
215 70 0.52
71 73 0.18
73 71 0.18
71 851 0.18
851 71 0.18
71 91 4.91
91 71 4.91
71 527 3.53
527 71 3.53
71 323 6.34
323 71 6.34
71 470 2.26
470 71 2.26
71 563 4.54
563 71 4.54
71 985 6.88
985 71 6.88
71 199 6.98
199 71 6.98
71 766 6.02
766 71 6.02
72 833 7.84
833 72 7.84
72 36 7.54
36 72 7.54
72 128 4.97
128 72 4.97
72 7 7.5
7 72 7.5
72 682 5.36
682 72 5.36
72 505 7.62
505 72 7.62
72 68 3.16
68 72 3.16
72 53 2.57
53 72 2.57
72 604 0.07
604 72 0.07
73 279 1.71
279 73 1.71
73 464 0.07
464 73 0.07
73 853 0.14
853 73 0.14
73 981 4.11
981 73 4.11
73 340 3.62
340 73 3.62
73 23 0.98
23 73 0.98
73 528 0.13
528 73 0.13
73 596 3.81
596 73 3.81
73 1 5.38
1 73 5.38
73 958 6.97
958 73 6.97
74 524 3.81
524 74 3.81
74 340 3.4
340 74 3.4
74 193 3.54
193 74 3.54
74 526 7.66
526 74 7.66
74 867 2.28
867 74 2.28
74 242 3.78
242 74 3.78
75 630 3.22
630 75 3.22
75 84 5.7
84 75 5.7
75 810 3.23
810 75 3.23
75 55 5.81
55 75 5.81
76 227 6.31
227 76 6.31
76 631 7.23
631 76 7.23
76 550 5.17
550 76 5.17
77 355 7.97
355 77 7.97
77 334 2.24
334 77 2.24
77 129 4.87
129 77 4.87
77 54 6.17
54 77 6.17
77 570 4.53
570 77 4.53
77 335 4.63
335 77 4.63
78 920 2.59
920 78 2.59
78 575 5.86
575 78 5.86
78 684 5.17
684 78 5.17
78 12 6.2
12 78 6.2
78 367 5.17
367 78 5.17
78 53 0.41
53 78 0.41
78 183 4.8
183 78 4.8
78 589 3.97
589 78 3.97
79 723 3.59
723 79 3.59
79 933 6.46
933 79 6.46
79 205 1.05
205 79 1.05
79 780 6.44
780 79 6.44
79 816 3.13
816 79 3.13
79 828 1.33
828 79 1.33
79 196 7.02
196 79 7.02
79 601 7.43
601 79 7.43
80 134 3.84
134 80 3.84
80 734 5.74
734 80 5.74
80 809 0.85
809 80 0.85
80 742 6.84
742 80 6.84
80 947 7.41
947 80 7.41
80 79 6.85
79 80 6.85
80 896 1.99
896 80 1.99
80 76 3.32
76 80 3.32
81 769 7.24
769 81 7.24
81 708 6.26
708 81 6.26
81 195 2.1
195 81 2.1
81 929 7.36
929 81 7.36
81 738 7.74
738 81 7.74
81 481 5.58
481 81 5.58
81 428 5.99
428 81 5.99
82 444 5.08
444 82 5.08
82 927 0.56
927 82 0.56
82 25 4.32
25 82 4.32
82 146 3.57
146 82 3.57
82 855 2.83
855 82 2.83
82 50 4.45
50 82 4.45
83 346 6.31
346 83 6.31
83 807 4.69
807 83 4.69
83 556 6.02
556 83 6.02
83 343 1.83
343 83 1.83
84 94 7.4
94 84 7.4
84 467 3.67
467 84 3.67
84 126 3.45
126 84 3.45
84 16 4.91
16 84 4.91
84 916 7.98
916 84 7.98
84 399 5
399 84 5
84 97 3.83
97 84 3.83
84 905 7.53
905 84 7.53
84 813 5.07
813 84 5.07
85 669 2.57
669 85 2.57
86 732 1.15
732 86 1.15
86 568 4.34
568 86 4.34
86 860 1.61
860 86 1.61
86 188 1.29
188 86 1.29
87 160 2.13
160 87 2.13
87 43 1.24
43 87 1.24
87 348 3.43
348 87 3.43
87 556 4.84
556 87 4.84
87 446 1.46
446 87 1.46
87 880 6.67
880 87 6.67
87 964 7.83
964 87 7.83
87 532 4.69
532 87 4.69
88 814 2.93
814 88 2.93
88 422 0.33
422 88 0.33
88 582 2.46
582 88 2.46
88 625 3.7
625 88 3.7
88 974 6.65
974 88 6.65
88 882 2.01
882 88 2.01
89 698 3.28
698 89 3.28
89 122 7.6
122 89 7.6
89 614 6.25
614 89 6.25
89 619 3.09
619 89 3.09
89 434 6.02
434 89 6.02
90 824 7.08
824 90 7.08
90 483 5.9
483 90 5.9
90 690 7.67
690 90 7.67
90 348 4.93
348 90 4.93
90 272 1.75
272 90 1.75
91 140 0.71
140 91 0.71
91 842 0.93
842 91 0.93
91 213 5.07
213 91 5.07
91 667 7.78
667 91 7.78
92 393 0.33
393 92 0.33
92 326 0.09
326 92 0.09
92 934 6.93
934 92 6.93
92 954 6.35
954 92 6.35
92 780 3.83
780 92 3.83
92 953 3.56
953 92 3.56
93 171 7.93
171 93 7.93
93 265 4.35
265 93 4.35
93 416 7
416 93 7
93 721 5.68
721 93 5.68
93 466 6.01
466 93 6.01
93 793 6.11
793 93 6.11
94 643 0.79
643 94 0.79
94 318 7.33
318 94 7.33
95 934 5.69
934 95 5.69
95 213 6.76
213 95 6.76
95 937 3
937 95 3
95 368 2.65
368 95 2.65
95 830 7.33
830 95 7.33
95 404 7.54
404 95 7.54
95 2 0.21
2 95 0.21
96 539 6.15
539 96 6.15
96 130 5.58
130 96 5.58
96 109 6.29
109 96 6.29
96 43 4.5
43 96 4.5
97 478 7.57
478 97 7.57
97 328 7.94
328 97 7.94
97 679 0.15
679 97 0.15
97 198 1.45
198 97 1.45
97 519 3.01
519 97 3.01
97 802 0.03
802 97 0.03
97 342 6.19
342 97 6.19
98 754 1.24
754 98 1.24
98 550 2.33
550 98 2.33
99 788 1.16
788 99 1.16
99 619 2.46
619 99 2.46
99 515 4.27
515 99 4.27
99 244 7.06
244 99 7.06
99 879 0.05
879 99 0.05
99 888 5.24
888 99 5.24
99 414 5.78
414 99 5.78
99 186 4.72
186 99 4.72
99 940 5.49
940 99 5.49
99 842 0.82
842 99 0.82
100 57 3.1
57 100 3.1
100 676 5.57
676 100 5.57
100 191 2.36
191 100 2.36
100 787 1.42
787 100 1.42
100 18 2.47
18 100 2.47
100 906 7.23
906 100 7.23
100 321 4.02
321 100 4.02
100 859 0.74
859 100 0.74
100 799 6.23
799 100 6.23
100 641 6.58
641 100 6.58
101 76 5.03
76 101 5.03
101 104 3.12
104 101 3.12
101 647 5.48
647 101 5.48
101 434 6.91
434 101 6.91
101 452 0.38
452 101 0.38
101 711 0.62
711 101 0.62
101 384 4.16
384 101 4.16
101 243 5.42
243 101 5.42
102 825 6.42
825 102 6.42
102 844 0.35
844 102 0.35
102 920 5.38
920 102 5.38
102 24 0.51
24 102 0.51
102 671 5.99
671 102 5.99
102 105 4.42
105 102 4.42
102 909 4.81
909 102 4.81
102 972 4.95
972 102 4.95
103 494 3.56
494 103 3.56
103 921 1.99
921 103 1.99
103 746 7.93
746 103 7.93
103 590 7.28
590 103 7.28
103 862 5.19
862 103 5.19
103 886 5.7
886 103 5.7
104 815 5.57
815 104 5.57
104 491 0.14
491 104 0.14
105 592 3.48
592 105 3.48
105 555 0.53
555 105 0.53
105 660 4.47
660 105 4.47
105 84 4.2
84 105 4.2
105 683 5.66
683 105 5.66
105 384 2.08
384 105 2.08
105 358 5.7
358 105 5.7
105 561 3.56
561 105 3.56
106 56 1.76
56 106 1.76
107 506 3.53
506 107 3.53
107 106 3.97
106 107 3.97
108 371 4.63
371 108 4.63
108 891 1.19
891 108 1.19
108 509 5.68
509 108 5.68
109 121 2.17
121 109 2.17
109 831 7.39
831 109 7.39
109 392 2.95
392 109 2.95
109 120 3.12
120 109 3.12
109 691 3.95
691 109 3.95
109 711 5.54
711 109 5.54
109 483 6.6
483 109 6.6
110 740 3.07
740 110 3.07
110 441 6.98
441 110 6.98
110 177 7.08
177 110 7.08
110 650 1.77
650 110 1.77
110 833 1.17
833 110 1.17
110 577 3.64
577 110 3.64
111 10 1.49
10 111 1.49
111 183 0.41
183 111 0.41
111 53 2.52
53 111 2.52
112 66 7.28
66 112 7.28
112 313 6.2
313 112 6.2
113 553 5.28
553 113 5.28
113 582 7.45
582 113 7.45
113 399 1.1
399 113 1.1
113 16 3.42
16 113 3.42
114 406 4.97
406 114 4.97
114 499 6.21
499 114 6.21
114 951 5
951 114 5
114 238 3.91
238 114 3.91
114 733 3.09
733 114 3.09
114 326 0.22
326 114 0.22
114 231 5.02
231 114 5.02
115 942 0.13
942 115 0.13
115 721 2.65
721 115 2.65
115 429 0.33
429 115 0.33
115 187 5.3
187 115 5.3
115 686 3.51
686 115 3.51
116 604 3.37
604 116 3.37
116 271 6.28
271 116 6.28
116 559 4.61
559 116 4.61
116 261 2.87
261 116 2.87
116 257 1.7
257 116 1.7
116 199 1.83
199 116 1.83
116 272 3.48
272 116 3.48
116 702 4.81
702 116 4.81
117 916 3.41
916 117 3.41
117 85 3.8
85 117 3.8
117 41 6.17
41 117 6.17
117 313 5.45
313 117 5.45
117 872 1.58
872 117 1.58
117 133 3.45
133 117 3.45
117 743 4.15
743 117 4.15
117 942 5.51
942 117 5.51
117 215 1.51
215 117 1.51
117 269 5.85
269 117 5.85
118 690 4.62
690 118 4.62
118 128 7.42
128 118 7.42
118 169 6.12
169 118 6.12
118 482 3.09
482 118 3.09
118 355 4.68
355 118 4.68
119 260 1.4
260 119 1.4
119 873 1.83
873 119 1.83
119 626 4.78
626 119 4.78
119 919 7.45
919 119 7.45
119 693 0.14
693 119 0.14
119 736 5.28
736 119 5.28
119 864 4.71
864 119 4.71
119 385 2.83
385 119 2.83
120 849 0.68
849 120 0.68
120 777 0.75
777 120 0.75
120 389 2.67
389 120 2.67
120 262 3.51
262 120 3.51
121 430 5.89
430 121 5.89
121 903 2.6
903 121 2.6
121 924 4.06
924 121 4.06
121 960 4.42
960 121 4.42
121 883 3.58
883 121 3.58
121 456 6.43
456 121 6.43
122 783 3.58
783 122 3.58
122 361 2.87
361 122 2.87
123 161 0.72
161 123 0.72
123 390 6.67
390 123 6.67
123 768 7.5
768 123 7.5
123 860 0.53
860 123 0.53
123 880 6.77
880 123 6.77
123 324 4.89
324 123 4.89
123 250 2.72
250 123 2.72
123 921 1.81
921 123 1.81
123 705 5.39
705 123 5.39
124 361 6.18
361 124 6.18
124 522 6.91
522 124 6.91
124 264 4.1
264 124 4.1
124 32 4.6
32 124 4.6
125 522 5.92
522 125 5.92
125 566 2.25
566 125 2.25
125 768 0.49
768 125 0.49
126 537 3.65
537 126 3.65
126 628 5.78
628 126 5.78
126 858 6.34
858 126 6.34
126 264 0.95
264 126 0.95
126 461 7.7
461 126 7.7
126 41 2.86
41 126 2.86
126 165 6.71
165 126 6.71
127 574 7.39
574 127 7.39
128 389 5.58
389 128 5.58
129 942 7.41
942 129 7.41
129 21 0.14
21 129 0.14
129 355 5.44
355 129 5.44
129 402 7.44
402 129 7.44
129 324 0.36
324 129 0.36
129 511 5.38
511 129 5.38
130 283 4.82
283 130 4.82
130 322 0.97
322 130 0.97
130 279 7.38
279 130 7.38
130 356 5.79
356 130 5.79
130 298 4.2
298 130 4.2
130 671 5.34
671 130 5.34
130 378 2.3
378 130 2.3
131 641 3.81
641 131 3.81
131 14 7.57
14 131 7.57
131 132 5.2
132 131 5.2
131 415 1.54
415 131 1.54
131 89 2.04
89 131 2.04
131 368 1.42
368 131 1.42
131 76 6.73
76 131 6.73
131 375 3.94
375 131 3.94
131 46 0.8
46 131 0.8
131 425 2.11
425 131 2.11
132 157 6.58
157 132 6.58
132 523 5.15
523 132 5.15
132 656 2.36
656 132 2.36
132 71 3.42
71 132 3.42
132 513 5.46
513 132 5.46
132 233 6.4
233 132 6.4
133 368 6.1
368 133 6.1
133 720 0.85
720 133 0.85
134 951 3.06
951 134 3.06
134 589 4.21
589 134 4.21
134 890 2.78
890 134 2.78
134 892 2.02
892 134 2.02
134 752 2.1
752 134 2.1
134 349 4.33
349 134 4.33
134 844 3.46
844 134 3.46
134 857 3.8
857 134 3.8
134 225 1.9
225 134 1.9
135 118 3.97
118 135 3.97
135 69 6.03
69 135 6.03
135 659 3.76
659 135 3.76
135 901 5.55
901 135 5.55
135 146 7.09
146 135 7.09
135 898 1.71
898 135 1.71
135 247 6.04
247 135 6.04
135 443 1.51
443 135 1.51
136 438 3
438 136 3
137 548 5.67
548 137 5.67
137 506 6.85
506 137 6.85
138 506 3.25
506 138 3.25
138 861 6.59
861 138 6.59
138 622 3.78
622 138 3.78
138 93 5.2
93 138 5.2
138 49 7.26
49 138 7.26
138 300 7.95
300 138 7.95
138 431 2.15
431 138 2.15
138 104 7.05
104 138 7.05
138 652 4.73
652 138 4.73
138 511 3.1
511 138 3.1
139 198 5.36
198 139 5.36
139 411 3.47
411 139 3.47
139 33 7.78
33 139 7.78
140 636 6.78
636 140 6.78
141 171 0.99
171 141 0.99
141 538 4.57
538 141 4.57
141 344 4.16
344 141 4.16
141 269 4.53
269 141 4.53
141 431 1.16
431 141 1.16
141 549 0.08
549 141 0.08
141 984 4.07
984 141 4.07
142 750 2.39
750 142 2.39
142 300 4.12
300 142 4.12
142 476 2.48
476 142 2.48
143 247 3.47
247 143 3.47
143 211 0.85
211 143 0.85
143 631 5.81
631 143 5.81
143 704 6.02
704 143 6.02
143 640 2.86
640 143 2.86
143 117 2.35
117 143 2.35
143 289 1.71
289 143 1.71
144 992 3.91
992 144 3.91
144 178 7.43
178 144 7.43
144 245 7.19
245 144 7.19
144 844 2.18
844 144 2.18
144 55 2.55
55 144 2.55
144 686 7.89
686 144 7.89
144 743 5.43
743 144 5.43
145 442 5.35
442 145 5.35
145 107 0.52
107 145 0.52
145 95 4.93
95 145 4.93
145 439 7.84
439 145 7.84
